epoch:	train_RMSD:	train_MAE:
950	0.591	0.4165
951	0.5962	0.417
952	0.5924	0.4177
953	0.5789	0.4004
954	0.5762	0.3972
955	0.5942	0.4189
956	0.5991	0.4215
957	0.5992	0.4261
958	0.5851	0.4054
959	0.5924	0.4175
960	0.584	0.4081
961	0.5814	0.4026
962	0.5736	0.3976
963	0.5754	0.3982
964	0.5765	0.4019
965	0.581	0.4068
966	0.5824	0.4062
967	0.5794	0.4052
968	0.5736	0.396
969	0.5738	0.3966
970	0.574	0.3976
971	0.5828	0.4095
972	0.583	0.4069
973	0.5991	0.4242
974	0.6077	0.4383
975	0.5873	0.4111
976	0.5797	0.404
977	0.5827	0.4105
978	0.5782	0.3991
979	0.5831	0.4094
980	0.577	0.4
981	0.5757	0.4023
982	0.5818	0.4068
983	0.5736	0.3961
984	0.5785	0.4067
985	0.5727	0.397
986	0.5938	0.4166
987	0.5712	0.3959
988	0.5976	0.4269
989	0.5712	0.3947
990	0.5717	0.3987
991	0.5785	0.4047
992	0.5697	0.3938
993	0.5683	0.3927
994	0.5703	0.3968
995	0.5695	0.3977
996	0.5668	0.3917
997	0.5678	0.3933
998	0.6035	0.432
999	0.5721	0.3955
1000	0.5832	0.4086
1001	0.5715	0.3979
1002	0.5851	0.4127
1003	0.5898	0.4135
1004	0.577	0.4056
1005	0.5745	0.4009
1006	0.568	0.3958
1007	0.5802	0.4107
1008	0.5646	0.3883
1009	0.5686	0.3903
1010	0.5691	0.3985
1011	0.5745	0.3992
1012	0.5695	0.397
1013	0.5903	0.4194
1014	0.5875	0.4176
1015	0.5637	0.3887
1016	0.5784	0.4076
1017	0.5674	0.3953
1018	0.5983	0.4319
1019	0.5846	0.4109
1020	0.5831	0.414
1021	0.5716	0.3996
1022	0.5752	0.4038
1023	0.5731	0.3983
1024	0.5675	0.3937
1025	0.5581	0.3833
1026	0.5639	0.393
1027	0.567	0.3933
1028	0.5625	0.3917
1029	0.5663	0.3952
1030	0.5611	0.3886
1031	0.5671	0.3953
1032	0.5752	0.4054
1033	0.591	0.4254
1034	0.5697	0.3976
1035	0.5618	0.3898
1036	0.5674	0.3964
1037	0.5695	0.3982
1038	0.5602	0.3872
1039	0.5602	0.3875
1040	0.5621	0.3891
1041	0.5635	0.3933
1042	0.5654	0.3924
1043	0.5605	0.3914
1044	0.5579	0.3848
1045	0.5727	0.4039
1046	0.5712	0.3993
1047	0.5619	0.3927
1048	0.5718	0.4023
1049	0.5622	0.3929
1050	0.5829	0.4155
1051	0.5631	0.3926
1052	0.5611	0.3925
1053	0.5609	0.3886
1054	0.5639	0.3922
1055	0.5538	0.3818
1056	0.5531	0.3803
1057	0.5605	0.3915
1058	0.5568	0.3852
1059	0.5525	0.3812
1060	0.5568	0.3891
1061	0.5642	0.3944
1062	0.5596	0.3883
1063	0.5621	0.3913
1064	0.5499	0.3777
1065	0.5545	0.3807
1066	0.5553	0.3858
