epoch:	train_RMSD:	train_MAE:
513	0.7758	0.5415
633	0.6936	0.4846
514	0.8081	0.5769
634	0.6971	0.4894
635	0.6914	0.4785
515	0.764	0.5266
636	0.6945	0.4862
516	0.7589	0.5241
637	0.6856	0.4769
517	0.7581	0.5243
638	0.6771	0.4663
639	0.6772	0.4656
518	0.7546	0.5227
640	0.6804	0.4718
519	0.7833	0.5533
641	0.6756	0.4651
520	0.7687	0.5345
642	0.6828	0.4758
643	0.6957	0.4882
521	0.7612	0.5298
644	0.6956	0.484
522	0.7594	0.5253
645	0.6701	0.4603
646	0.683	0.4757
523	0.7683	0.54
647	0.7093	0.5013
524	0.7915	0.5589
648	0.6917	0.4912
525	0.7605	0.5319
649	0.6707	0.4642
650	0.6717	0.4643
526	0.7572	0.5259
