epoch:	train_RMSD:	train_MAE:
853	0.6034	0.4308
854	0.5926	0.4167
855	0.6188	0.4393
856	0.6003	0.4222
857	0.6036	0.4233
858	0.6118	0.4332
859	0.5862	0.4095
860	0.5856	0.4116
861	0.6194	0.444
862	0.5948	0.4188
863	0.5904	0.4163
864	0.5945	0.4182
865	0.5866	0.4079
866	0.5899	0.4122
867	0.5815	0.4029
868	0.588	0.4084
869	0.5867	0.4109
870	0.6089	0.4288
871	0.5928	0.415
872	0.5812	0.4057
873	0.5859	0.41
874	0.5844	0.408
875	0.58	0.402
876	0.5869	0.4115
877	0.5876	0.4091
878	0.5867	0.4101
879	0.6063	0.4324
880	0.5784	0.4017
881	0.5923	0.4166
882	0.5822	0.4069
883	0.5866	0.4116
884	0.5894	0.4157
885	0.61	0.4327
886	0.5841	0.4103
887	0.5748	0.3981
888	0.571	0.3935
889	0.5855	0.41
890	0.6031	0.4298
891	0.5867	0.4107
892	0.6201	0.4453
893	0.6042	0.4323
894	0.5862	0.4096
895	0.5917	0.4199
896	0.5776	0.4017
897	0.5743	0.3999
898	0.5812	0.4051
899	0.5799	0.4074
900	0.5755	0.4039
901	0.613	0.4346
902	0.6021	0.4307
903	0.5895	0.4174
904	0.5854	0.4095
905	0.5738	0.4003
906	0.5859	0.4129
907	0.5833	0.4089
908	0.5693	0.3937
909	0.5752	0.4007
910	0.5728	0.4006
911	0.5824	0.4112
912	0.5804	0.4122
913	0.5847	0.4079
914	0.5829	0.407
915	0.5821	0.4085
916	0.5754	0.4037
917	0.5876	0.4115
918	0.5763	0.4012
919	0.5672	0.3966
920	0.57	0.3967
921	0.5697	0.3984
922	0.5719	0.4005
923	0.5716	0.401
924	0.6201	0.4512
925	0.5787	0.4058
926	0.5765	0.4042
927	0.5755	0.4025
928	0.5901	0.4198
929	0.5904	0.4204
930	0.5915	0.4197
931	0.6028	0.43
932	0.5655	0.3943
933	0.5717	0.3988
934	0.5646	0.3936
935	0.5694	0.3984
936	0.5672	0.3957
937	0.618	0.4541
938	0.5808	0.4135
939	0.5635	0.3911
940	0.5712	0.4001
941	0.5701	0.3979
942	0.6153	0.4404
943	0.5723	0.3986
944	0.5613	0.3928
945	0.5774	0.4074
946	0.5844	0.4153
947	0.5598	0.3903
948	0.575	0.4043
949	0.5684	0.3989
950	0.5719	0.4
951	0.5805	0.4068
952	0.5679	0.3967
953	0.5634	0.3946
954	0.5594	0.3897
955	0.5657	0.3963
956	0.5561	0.3858
957	0.5583	0.3891
958	0.5671	0.396
959	0.5675	0.4012
960	0.5625	0.393
961	0.6072	0.4356
962	0.5944	0.4199
963	0.5795	0.4065
964	0.563	0.3945
965	0.5687	0.4031
966	0.5901	0.4246
967	0.5624	0.392
968	0.5887	0.4185
969	0.5815	0.4056
970	0.5621	0.3922
971	0.5848	0.4144
972	0.5622	0.3922
973	0.5742	0.4035
974	0.5544	0.3854
975	0.5566	0.3895
976	0.5851	0.4116
977	0.5902	0.426
978	0.5831	0.4167
979	0.5643	0.3968
980	0.5539	0.3847
981	0.5776	0.4119
