epoch:	train_RMSD:	train_MAE:
1016	0.555	0.3899
1017	0.543	0.3787
1018	0.5381	0.376
1019	0.5372	0.3735
1020	0.5414	0.3792
1021	0.5548	0.3878
1022	0.5721	0.4067
1023	0.5413	0.3764
1024	0.5586	0.3913
1025	0.5476	0.3841
1026	0.5495	0.3834
1027	0.5447	0.3835
1028	0.5471	0.3844
1029	0.5557	0.3926
1030	0.5467	0.3831
1031	0.5415	0.3792
1032	0.5503	0.3825
1033	0.5408	0.3771
1034	0.5449	0.3801
1035	0.5807	0.4176
1036	0.5824	0.4207
1037	0.5906	0.424
1038	0.5407	0.3776
1039	0.5501	0.3878
1040	0.6005	0.439
1041	0.5591	0.3945
1042	0.5692	0.4037
1043	0.5824	0.416
1044	0.5555	0.3902
1045	0.5485	0.3875
1046	0.5396	0.3775
1047	0.5548	0.3935
1048	0.5385	0.3791
1049	0.5362	0.3741
1050	0.5341	0.3726
1051	0.5336	0.3723
1052	0.5408	0.3778
1053	0.5344	0.3747
1054	0.5557	0.3997
1055	0.5571	0.4006
1056	0.6128	0.4616
1057	0.5921	0.4376
1058	0.5348	0.3732
1059	0.5364	0.3758
1060	0.5372	0.3765
1061	0.5534	0.3913
1062	0.5347	0.3728
1063	0.5428	0.3798
1064	0.5406	0.3791
1065	0.5578	0.3953
1066	0.5577	0.3954
1067	0.5364	0.3749
1068	0.5356	0.3769
1069	0.5469	0.3895
1070	0.5288	0.3702
1071	0.5361	0.3757
1072	0.5446	0.385
1073	0.5509	0.3913
1074	0.5305	0.3687
1075	0.5289	0.3694
1076	0.5309	0.3703
1077	0.5366	0.3812
1078	0.5409	0.3751
1079	0.5345	0.3746
1080	0.5357	0.3741
1081	0.5317	0.3712
1082	0.5263	0.3662
1083	0.5232	0.3644
1084	0.5262	0.3682
1085	0.5293	0.3724
1086	0.5303	0.3697
1087	0.5291	0.3723
1088	0.5344	0.3739
1089	0.5243	0.3666
1090	0.5328	0.3745
1091	0.5304	0.373
1092	0.5404	0.3837
1093	0.5255	0.3676
1094	0.5308	0.3736
1095	0.5283	0.3699
1096	0.5336	0.3724
1097	0.5766	0.4129
1098	0.5364	0.3787
1099	0.5693	0.4087
1100	0.5393	0.3762
1101	0.5325	0.373
1102	0.5365	0.3796
1103	0.523	0.3653
1104	0.5679	0.4143
1105	0.5321	0.3763
1106	0.548	0.3875
1107	0.532	0.3731
1108	0.5227	0.3629
1109	0.5232	0.366
1110	0.5267	0.3659
1111	0.5279	0.3686
1112	0.5317	0.3723
1113	0.5242	0.3658
1114	0.5283	0.3731
1115	0.5523	0.3959
1116	0.5243	0.3641
1117	0.5308	0.3721
1118	0.5299	0.3719
1119	0.5341	0.3775
1120	0.5298	0.3732
1121	0.5379	0.3776
1122	0.5284	0.3721
1123	0.5353	0.377
1124	0.5309	0.3721
1125	0.5255	0.3709
1126	0.5346	0.3753
1127	0.5141	0.3576
1128	0.5293	0.3734
1129	0.5351	0.3801
1130	0.5396	0.3776
1131	0.517	0.3589
1132	0.5288	0.371
1133	0.5514	0.3922
1134	0.5261	0.3688
1135	0.5174	0.3583
1136	0.5241	0.3693
1137	0.52	0.3621
1138	0.5251	0.3658
1139	0.5197	0.3611
1140	0.5194	0.3631
1141	0.5204	0.3648
1142	0.5239	0.366
1143	0.5167	0.3594
1144	0.527	0.3707
1145	0.5247	0.3648
1146	0.5156	0.3588
1147	0.5231	0.3706
1148	0.5192	0.3647
1149	0.5174	0.3608
1150	0.5152	0.3606
1151	0.5381	0.3824
1152	0.5569	0.3986
1153	0.5296	0.3743
1154	0.5405	0.3807
1155	0.5228	0.3673
1156	0.5142	0.3593
1157	0.5518	0.3873
1158	0.5407	0.3844
1159	0.5194	0.3628
1160	0.5147	0.3564
